gameId,TeamName,Date,H_A,ScoreDiff,RedCardDiff,timeSpent,Goal,Foul,Corner,Yellow,Red,ShotAttempt,Save,FreeKick,Offside,CornerPerMinute,DrawBet,ShotAttemptPerMinute,WinBet,WeightedWinProb
252486,Stuttgart,2009-05-23,away,0,0,16,0,6,0,0,0,0,0,4,0,0.0,4.13,0.0,4.89,-0.409
252486,Bayern Munich,2009-05-23,home,1,0,66,1,14,4,1,0,12,4,15,4,0.061,4.13,0.182,1.63,0.409
252486,Stuttgart,2009-05-23,away,-1,0,66,0,15,4,1,0,8,3,14,3,0.061,4.13,0.121,4.89,-0.409
252486,Bayern Munich,2009-05-23,home,2,0,3,0,1,0,0,0,0,0,0,1,0.0,4.13,0.0,1.63,0.409
252486,Stuttgart,2009-05-23,away,-2,0,3,1,0,0,0,0,1,0,1,0,0.0,4.13,0.333,4.89,-0.409
252487,Hamburger SV,2009-03-01,home,0,0,12,0,1,0,1,0,1,0,1,0,0.0,3.51,0.083,1.86,0.3
252487,Wolfsburg,2009-03-01,away,0,0,12,1,1,2,0,0,3,1,1,0,0.167,3.51,0.25,4.21,-0.3
252487,Hamburger SV,2009-03-01,home,-1,0,13,0,2,1,0,0,2,0,3,0,0.077,3.51,0.154,1.86,0.3
252487,Wolfsburg,2009-03-01,away,1,0,13,2,2,0,0,0,2,1,2,1,0.0,3.51,0.154,4.21,-0.3
252487,Hamburger SV,2009-03-01,home,-2,0,61,1,11,3,2,0,13,0,22,3,0.049,3.51,0.213,1.86,0.3
252487,Wolfsburg,2009-03-01,away,2,0,61,0,20,0,3,0,2,1,11,2,0.0,3.51,0.033,4.21,-0.3
252488,Eintracht Frankfurt,2009-02-28,home,0,0,40,0,10,4,1,0,7,2,11,0,0.1,3.44,0.175,3.67,-0.223
252488,Schalke,2009-02-28,away,0,0,40,2,11,6,2,0,6,1,10,1,0.15,3.44,0.15,2.02,0.223
252488,Eintracht Frankfurt,2009-02-28,home,-1,0,45,1,15,0,3,0,10,1,9,0,0.0,3.44,0.222,3.67,-0.223
252488,Schalke,2009-02-28,away,1,0,45,0,9,2,2,0,5,3,15,2,0.044,3.44,0.111,2.02,0.223
252489,Hannover,2009-05-16,home,0,0,14,0,3,1,2,0,2,3,4,0,0.071,3.79,0.143,5.13,-0.411
252489,Wolfsburg,2009-05-16,away,0,0,14,1,3,4,1,0,6,0,3,0,0.286,3.79,0.429,1.65,0.411
252489,Hannover,2009-05-16,home,-1,0,18,0,4,1,0,0,3,1,4,4,0.056,3.79,0.167,5.13,-0.411
252489,Wolfsburg,2009-05-16,away,1,0,18,1,4,2,0,0,4,1,4,1,0.111,3.79,0.222,1.65,0.411
252489,Hannover,2009-05-16,home,-2,0,2,0,0,0,0,0,0,0,1,0,0.0,3.79,0.0,5.13,-0.411
252489,Wolfsburg,2009-05-16,away,2,0,2,1,1,0,0,0,1,0,0,0,0.0,3.79,0.5,1.65,0.411
252489,Hannover,2009-05-16,home,-3,0,15,0,3,1,0,0,3,0,2,0,0.067,3.79,0.2,5.13,-0.411
252489,Wolfsburg,2009-05-16,away,3,0,15,1,1,0,0,0,3,1,4,0,0.0,3.79,0.2,1.65,0.411
252489,Hannover,2009-05-16,home,-4,0,21,0,3,0,1,0,0,0,1,0,0.0,3.79,0.0,5.13,-0.411
252489,Wolfsburg,2009-05-16,away,4,0,21,1,1,3,0,0,3,0,3,0,0.143,3.79,0.143,1.65,0.411
252489,Hannover,2009-05-16,home,-5,0,9,0,2,0,0,0,0,0,0,0,0.0,3.79,0.0,5.13,-0.411
252489,Wolfsburg,2009-05-16,away,5,0,9,0,0,0,0,0,2,0,2,1,0.0,3.79,0.222,1.65,0.411
252490,Wolfsburg,2008-11-08,home,0,0,36,1,7,1,0,0,4,2,4,0,0.028,5.26,0.111,1.29,0.679
252490,Cottbus,2008-11-08,away,0,0,36,0,4,1,0,0,8,1,8,3,0.028,5.26,0.222,10.35,-0.679
252490,Wolfsburg,2008-11-08,home,1,0,18,1,2,2,0,0,5,1,4,1,0.111,5.26,0.278,1.29,0.679
252490,Cottbus,2008-11-08,away,-1,0,18,0,3,2,1,0,3,0,2,1,0.111,5.26,0.167,10.35,-0.679
252490,Wolfsburg,2008-11-08,home,2,0,23,1,6,0,0,0,4,1,4,1,0.0,5.26,0.174,1.29,0.679
252490,Cottbus,2008-11-08,away,-2,0,23,0,4,1,1,0,2,3,6,0,0.043,5.26,0.087,10.35,-0.679
252490,Wolfsburg,2008-11-08,home,3,0,9,0,1,0,0,0,1,0,2,0,0.0,5.26,0.111,1.29,0.679
252490,Cottbus,2008-11-08,away,-3,0,9,0,2,0,0,0,2,0,1,0,0.0,5.26,0.222,10.35,-0.679
252491,Hertha Berlin,2008-11-28,home,0,0,65,2,11,7,0,0,12,1,13,5,0.108,3.48,0.185,1.75,0.368
252491,FC Koln,2008-11-28,away,0,0,65,0,13,2,1,0,5,3,11,1,0.031,3.48,0.077,4.92,-0.368
252491,Hertha Berlin,2008-11-28,home,1,0,22,0,7,1,0,0,4,2,6,1,0.045,3.48,0.182,1.75,0.368
252491,FC Koln,2008-11-28,away,-1,0,22,1,6,2,0,0,9,3,7,0,0.091,3.48,0.409,4.92,-0.368
252492,Eintracht Frankfurt,2009-05-02,home,0,0,79,0,11,4,2,0,7,2,9,2,0.051,3.44,0.089,3.58,-0.213
252492,Dortmund,2009-05-02,away,0,0,79,1,9,5,1,0,10,2,11,2,0.063,3.44,0.127,2.03,0.213
252492,Eintracht Frankfurt,2009-05-02,home,-1,0,1,0,1,0,1,0,0,0,0,0,0.0,3.44,0.0,3.58,-0.213
252492,Dortmund,2009-05-02,away,1,0,1,1,0,0,0,0,0,0,1,0,0.0,3.44,0.0,2.03,0.213
252492,Eintracht Frankfurt,2009-05-02,home,-2,0,5,0,0,0,1,0,1,0,1,0,0.0,3.44,0.2,3.58,-0.213
252492,Dortmund,2009-05-02,away,2,0,5,0,1,1,0,0,1,1,0,1,0.2,3.44,0.2,2.03,0.213
252493,Hertha Berlin,2009-04-19,home,0,0,57,1,12,3,0,0,10,4,12,2,0.053,3.35,0.175,2.82,-0.052
252493,Werder Bremen,2009-04-19,away,0,0,57,1,10,7,0,0,8,0,12,0,0.123,3.35,0.14,2.46,0.052
252493,Hertha Berlin,2009-04-19,home,-1,0,27,1,7,2,3,0,2,0,6,1,0.074,3.35,0.074,2.82,-0.052
252493,Hertha Berlin,2009-04-19,home,1,0,0,0,0,0,0,0,1,0,1,0,0.0,3.35,0.0,2.82,-0.052
252493,Werder Bremen,2009-04-19,away,1,0,27,0,6,3,0,0,2,1,7,3,0.111,3.35,0.074,2.46,0.052
252493,Werder Bremen,2009-04-19,away,-1,0,0,0,1,0,0,0,0,1,0,0,0.0,3.35,0.0,2.46,0.052
252494,Hertha Berlin,2008-11-15,home,0,0,12,1,2,0,0,0,2,0,1,1,0.0,3.29,0.167,2.62,0.006
252494,Hamburger SV,2008-11-15,away,0,0,12,1,1,1,0,0,2,1,2,1,0.083,3.29,0.167,2.66,-0.006
252494,Hertha Berlin,2008-11-15,home,-1,0,31,1,5,1,1,0,5,2,9,0,0.032,3.29,0.161,2.62,0.006
252494,Hertha Berlin,2008-11-15,home,1,0,40,0,9,1,3,0,3,2,11,1,0.025,3.29,0.075,2.62,0.006
252494,Hamburger SV,2008-11-15,away,1,0,31,0,8,4,1,0,6,0,5,2,0.129,3.29,0.194,2.66,-0.006
252494,Hamburger SV,2008-11-15,away,-1,0,40,0,10,1,2,0,5,1,9,1,0.025,3.29,0.125,2.66,-0.006
252495,Hertha Berlin,2009-04-04,home,0,0,33,0,5,0,0,0,1,2,5,1,0.0,3.3,0.03,1.96,0.249
252495,Dortmund,2009-04-04,away,0,0,33,2,4,5,0,0,8,0,5,0,0.152,3.3,0.242,3.83,-0.249
252495,Hertha Berlin,2009-04-04,home,-1,0,45,1,6,8,1,0,13,1,13,1,0.178,3.3,0.289,1.96,0.249
252495,Dortmund,2009-04-04,away,1,0,45,1,11,0,1,0,2,3,7,0,0.0,3.3,0.044,3.83,-0.249
252495,Hertha Berlin,2009-04-04,home,-2,0,7,0,2,2,0,0,1,0,3,0,0.286,3.3,0.143,1.96,0.249
252495,Dortmund,2009-04-04,away,2,0,7,0,3,0,0,0,0,1,2,0,0.0,3.3,0.0,3.83,-0.249
252496,Bayer Leverkusen,2009-03-21,home,0,0,65,0,9,2,0,0,9,4,16,2,0.031,4.0,0.138,1.51,0.519
252496,Eintracht Frankfurt,2009-03-21,away,0,0,65,1,16,8,3,0,11,1,10,1,0.123,4.0,0.169,6.98,-0.519
252496,Bayer Leverkusen,2009-03-21,home,-1,0,23,1,6,3,2,0,4,1,3,2,0.13,4.0,0.174,1.51,0.519
252496,Eintracht Frankfurt,2009-03-21,away,1,0,23,0,3,3,0,0,5,0,6,1,0.13,4.0,0.217,6.98,-0.519
252497,Bayer Leverkusen,2008-10-04,home,0,0,89,0,11,12,1,0,25,2,15,3,0.135,3.91,0.281,1.53,0.503
252497,Hertha Berlin,2008-10-04,away,0,0,89,1,15,5,2,0,6,13,14,2,0.056,3.91,0.067,6.66,-0.503
252497,Bayer Leverkusen,2008-10-04,home,-1,0,1,0,0,0,0,0,2,0,1,0,0.0,3.91,2.0,1.53,0.503
252497,Hertha Berlin,2008-10-04,away,1,0,1,0,1,0,0,0,0,0,0,0,0.0,3.91,0.0,6.66,-0.503
252498,Wolfsburg,2009-04-18,home,0,0,53,2,10,3,0,0,12,1,15,1,0.057,3.44,0.226,1.84,0.315
252498,Bayer Leverkusen,2009-04-18,away,0,0,53,0,15,2,1,0,6,5,11,4,0.038,3.44,0.113,4.38,-0.315
252498,Wolfsburg,2009-04-18,home,1,0,34,0,9,2,1,0,7,1,6,1,0.059,3.44,0.206,1.84,0.315
252498,Bayer Leverkusen,2009-04-18,away,-1,0,34,1,6,3,2,0,4,4,9,1,0.088,3.44,0.118,4.38,-0.315
252499,Bochum,2008-11-30,home,0,0,57,1,14,3,2,0,10,3,10,0,0.053,3.32,0.175,3.03,-0.095
252499,Hamburger SV,2008-11-30,away,0,0,57,0,10,5,0,0,13,3,15,2,0.088,3.32,0.228,2.35,0.095
252499,Bochum,2008-11-30,home,1,0,30,0,7,2,1,0,4,2,4,0,0.067,3.32,0.133,3.03,-0.095
252499,Hamburger SV,2008-11-30,away,-1,0,30,1,4,3,0,0,9,1,7,0,0.1,3.32,0.3,2.35,0.095
252500,Hoffenheim,2008-09-21,home,0,0,5,1,1,0,0,0,1,0,3,0,0.0,3.32,0.2,2.43,0.066
252500,Dortmund,2008-09-21,away,0,0,5,0,3,0,0,0,1,0,1,0,0.0,3.32,0.2,2.89,-0.066
252500,Hoffenheim,2008-09-21,home,1,0,18,1,3,1,0,0,3,0,7,2,0.056,3.32,0.167,2.43,0.066
252500,Dortmund,2008-09-21,away,-1,0,18,0,6,0,0,0,1,1,3,0,0.0,3.32,0.056,2.89,-0.066
252500,Hoffenheim,2008-09-21,home,2,0,21,1,5,0,0,0,8,0,6,0,0.0,3.32,0.381,2.43,0.066
252500,Dortmund,2008-09-21,away,-2,0,21,0,6,1,1,0,1,3,5,0,0.048,3.32,0.048,2.89,-0.066
252500,Hoffenheim,2008-09-21,home,3,0,19,1,1,0,0,0,6,1,4,1,0.0,3.32,0.316,2.43,0.066
252500,Dortmund,2008-09-21,away,-3,0,19,0,4,3,0,0,2,2,1,0,0.158,3.32,0.105,2.89,-0.066
252500,Hoffenheim,2008-09-21,home,4,0,22,0,4,0,0,0,0,1,4,1,0.0,3.32,0.0,2.43,0.066
252500,Dortmund,2008-09-21,away,-4,0,22,1,4,3,0,0,5,0,4,0,0.136,3.32,0.227,2.89,-0.066
252501,Stuttgart,2008-09-21,home,0,0,52,1,12,2,2,0,11,0,10,3,0.038,3.97,0.212,1.52,0.505
252501,Karlsruher SC,2008-09-21,away,0,0,52,1,9,3,2,0,6,3,15,2,0.058,3.97,0.115,6.55,-0.505
252501,Stuttgart,2008-09-21,home,-1,0,11,1,3,0,0,0,2,0,3,0,0.0,3.97,0.182,1.52,0.505
252501,Stuttgart,2008-09-21,home,1,0,17,1,1,0,0,0,2,0,4,2,0.0,3.97,0.118,1.52,0.505
252501,Karlsruher SC,2008-09-21,away,1,0,11,0,3,0,0,0,1,1,3,2,0.0,3.97,0.091,6.55,-0.505
252501,Karlsruher SC,2008-09-21,away,-1,0,17,0,4,3,0,0,1,0,1,0,0.176,3.97,0.059,6.55,-0.505
252501,Stuttgart,2008-09-21,home,2,0,4,0,0,0,0,0,0,0,1,0,0.0,3.97,0.0,1.52,0.505
252501,Karlsruher SC,2008-09-21,away,-2,0,4,0,1,0,1,0,0,0,0,0,0.0,3.97,0.0,6.55,-0.505
252502,B. Monchengladbach,2009-03-07,home,0,0,36,2,5,0,1,0,4,0,9,0,0.0,3.32,0.111,3.13,-0.119
252502,Hamburger SV,2009-03-07,away,0,0,36,0,9,2,0,0,6,0,5,3,0.056,3.32,0.167,2.28,0.119
252502,B. Monchengladbach,2009-03-07,home,1,0,15,1,0,2,0,0,9,1,7,1,0.133,3.32,0.6,3.13,-0.119
252502,Hamburger SV,2009-03-07,away,-1,0,15,1,6,1,2,0,3,3,0,1,0.067,3.32,0.2,2.28,0.119
252502,B. Monchengladbach,2009-03-07,home,2,0,10,1,3,2,1,0,3,1,1,1,0.2,3.32,0.3,3.13,-0.119
252502,Hamburger SV,2009-03-07,away,-2,0,10,0,1,1,2,0,3,2,3,0,0.1,3.32,0.3,2.28,0.119
252502,B. Monchengladbach,2009-03-07,home,3,0,23,0,5,0,0,0,0,0,6,3,0.0,3.32,0.0,3.13,-0.119
252502,Hamburger SV,2009-03-07,away,-3,0,23,0,6,0,1,0,4,0,5,1,0.0,3.32,0.174,2.28,0.119
252503,Bochum,2008-10-29,home,0,0,7,1,2,0,1,0,1,0,2,0,0.0,3.41,0.143,3.08,-0.114
252503,Hoffenheim,2008-10-29,away,0,0,7,1,1,0,1,0,1,0,2,0,0.0,3.41,0.143,2.28,0.114
252503,Bochum,2008-10-29,home,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.41,0.0,3.08,-0.114
252503,Bochum,2008-10-29,home,1,0,60,0,23,2,2,0,5,4,9,3,0.033,3.41,0.083,3.08,-0.114
252503,Hoffenheim,2008-10-29,away,1,0,0,1,0,0,0,0,1,0,0,0,0.0,3.41,0.0,2.28,0.114
252503,Hoffenheim,2008-10-29,away,-1,0,60,1,9,4,0,0,17,2,25,2,0.067,3.41,0.283,2.28,0.114
252503,Bochum,2008-10-29,home,-2,0,4,0,2,2,1,0,3,0,1,0,0.5,3.41,0.75,3.08,-0.114
252503,Bochum,2008-10-29,home,-2,1,14,0,3,0,1,1,2,0,3,0,0.0,3.41,0.143,3.08,-0.114
252503,Hoffenheim,2008-10-29,away,2,0,4,0,1,0,1,0,0,2,2,0,0.0,3.41,0.0,2.28,0.114
252503,Hoffenheim,2008-10-29,away,2,-1,14,0,3,1,0,0,2,1,3,0,0.071,3.41,0.143,2.28,0.114
252504,Hannover,2009-03-14,home,0,0,35,0,8,1,1,0,3,1,4,0,0.029,3.29,0.086,2.5,0.042
252504,Dortmund,2009-03-14,away,0,0,35,2,4,3,0,0,10,1,8,1,0.086,3.29,0.286,2.79,-0.042
252504,Hannover,2009-03-14,home,-1,0,17,2,3,5,1,0,6,1,2,0,0.294,3.29,0.353,2.5,0.042
252504,Dortmund,2009-03-14,away,1,0,17,2,2,0,1,0,6,0,3,1,0.0,3.29,0.353,2.79,-0.042
252504,Hannover,2009-03-14,home,-2,0,28,2,6,7,2,0,7,4,5,0,0.25,3.29,0.25,2.5,0.042
252504,Dortmund,2009-03-14,away,2,0,28,0,5,4,0,0,6,0,6,1,0.143,3.29,0.214,2.79,-0.042
252505,Bayern Munich,2008-11-01,home,0,0,67,2,8,18,1,0,27,0,12,4,0.269,6.44,0.403,1.19,0.771
252505,Arminia Bielefeld,2008-11-01,away,0,0,67,0,12,0,4,0,1,6,8,0,0.0,6.44,0.015,14.42,-0.771
252505,Bayern Munich,2008-11-01,home,1,-1,2,1,0,0,0,0,1,0,0,0,0.0,6.44,0.5,1.19,0.771
252505,Bayern Munich,2008-11-01,home,1,0,8,0,3,1,0,0,3,0,4,0,0.125,6.44,0.375,1.19,0.771
252505,Arminia Bielefeld,2008-11-01,away,-1,1,2,0,0,0,1,1,0,0,0,0,0.0,6.44,0.0,14.42,-0.771
252505,Arminia Bielefeld,2008-11-01,away,-1,0,8,1,4,0,0,0,1,2,3,0,0.0,6.44,0.125,14.42,-0.771
252505,Bayern Munich,2008-11-01,home,2,-1,5,0,2,1,0,0,3,0,1,0,0.2,6.44,0.6,1.19,0.771
252505,Arminia Bielefeld,2008-11-01,away,-2,1,5,0,1,0,0,0,0,1,2,0,0.0,6.44,0.0,14.42,-0.771
252506,Stuttgart,2008-08-23,home,0,0,35,0,3,1,0,0,3,4,6,3,0.029,3.44,0.086,1.95,0.252
252506,Bayer Leverkusen,2008-08-23,away,0,0,35,1,6,5,0,0,11,1,3,2,0.143,3.44,0.314,3.84,-0.252
252506,Stuttgart,2008-08-23,home,-1,0,42,0,5,2,1,0,4,1,12,2,0.048,3.44,0.095,1.95,0.252
252506,Bayer Leverkusen,2008-08-23,away,1,0,42,1,11,2,3,0,5,0,5,0,0.048,3.44,0.119,3.84,-0.252
252506,Stuttgart,2008-08-23,home,-2,0,14,0,2,0,0,0,2,0,5,0,0.0,3.44,0.143,1.95,0.252
252506,Bayer Leverkusen,2008-08-23,away,2,0,14,0,4,0,1,0,0,0,2,0,0.0,3.44,0.0,3.84,-0.252
252507,Werder Bremen,2008-12-13,home,0,0,37,1,5,1,0,0,3,0,4,1,0.027,3.45,0.081,2.05,0.203
252507,Wolfsburg,2008-12-13,away,0,0,37,1,4,1,1,0,1,1,5,2,0.027,3.45,0.027,3.51,-0.203
252507,Werder Bremen,2008-12-13,home,-1,0,23,1,1,6,1,0,8,0,4,1,0.261,3.45,0.348,2.05,0.203
252507,Werder Bremen,2008-12-13,home,1,0,26,0,2,0,0,0,7,0,6,4,0.0,3.45,0.269,2.05,0.203
252507,Wolfsburg,2008-12-13,away,1,0,23,0,4,1,0,0,1,1,1,0,0.043,3.45,0.043,3.51,-0.203
252507,Wolfsburg,2008-12-13,away,-1,0,26,0,6,1,0,0,7,0,2,0,0.038,3.45,0.269,3.51,-0.203
252508,Stuttgart,2008-10-04,home,0,0,18,1,4,4,0,0,5,0,3,0,0.222,3.38,0.278,2.7,-0.023
252508,Werder Bremen,2008-10-04,away,0,0,18,0,3,0,0,0,0,1,4,2,0.0,3.38,0.0,2.54,0.023
252508,Stuttgart,2008-10-04,home,1,0,10,1,3,1,1,0,2,1,0,1,0.1,3.38,0.2,2.7,-0.023
252508,Werder Bremen,2008-10-04,away,-1,0,10,0,0,1,0,0,1,0,3,1,0.1,3.38,0.1,2.54,0.023
252508,Stuttgart,2008-10-04,home,2,0,54,2,3,0,2,0,12,1,15,5,0.0,3.38,0.222,2.7,-0.023
252508,Werder Bremen,2008-10-04,away,-2,0,54,0,15,5,4,0,11,1,3,2,0.093,3.38,0.204,2.54,0.023
252508,Stuttgart,2008-10-04,home,3,0,1,0,2,1,0,0,1,0,2,1,1.0,3.38,1.0,2.7,-0.023
252508,Werder Bremen,2008-10-04,away,-3,0,1,1,2,0,0,0,2,1,3,0,0.0,3.38,2.0,2.54,0.023
252509,Schalke,2009-02-07,home,0,0,48,1,8,4,1,0,4,1,12,3,0.083,3.39,0.083,2.01,0.229
252509,Werder Bremen,2009-02-07,away,0,0,48,0,12,5,1,0,3,0,9,1,0.104,3.39,0.062,3.72,-0.229
252509,Schalke,2009-02-07,home,1,0,41,0,11,2,2,0,2,3,12,2,0.049,3.39,0.049,2.01,0.229
252509,Werder Bremen,2009-02-07,away,-1,0,41,0,12,7,0,0,13,0,11,0,0.171,3.39,0.317,3.72,-0.229
252510,Dortmund,2009-01-31,home,0,0,62,1,14,3,0,0,6,1,18,2,0.048,3.27,0.097,2.74,-0.038
252510,Bayer Leverkusen,2009-01-31,away,0,0,62,0,18,1,1,0,13,2,14,1,0.016,3.27,0.21,2.48,0.038
252510,Dortmund,2009-01-31,home,1,0,24,0,8,1,1,0,1,1,3,0,0.042,3.27,0.042,2.74,-0.038
252510,Bayer Leverkusen,2009-01-31,away,-1,0,24,1,3,2,0,0,10,1,8,0,0.083,3.27,0.417,2.48,0.038
252511,Cottbus,2008-12-06,home,0,0,4,0,1,0,0,0,0,0,0,0,0.0,3.32,0.0,3.42,-0.173
252511,Stuttgart,2008-12-06,away,0,0,4,1,0,0,0,0,1,0,1,0,0.0,3.32,0.25,2.15,0.173
252511,Cottbus,2008-12-06,home,-1,0,58,0,14,7,2,0,12,4,16,4,0.121,3.32,0.207,3.42,-0.173
252511,Stuttgart,2008-12-06,away,1,0,58,1,15,1,0,0,11,3,15,3,0.017,3.32,0.19,2.15,0.173
252511,Cottbus,2008-12-06,home,-2,0,3,0,0,1,0,0,0,0,3,0,0.333,3.32,0.0,3.42,-0.173
252511,Stuttgart,2008-12-06,away,2,0,3,1,3,0,1,0,1,0,0,0,0.0,3.32,0.333,2.15,0.173
252511,Cottbus,2008-12-06,home,-3,0,19,0,3,1,1,0,3,3,4,0,0.053,3.32,0.158,3.42,-0.173
252511,Stuttgart,2008-12-06,away,3,0,19,0,4,1,1,0,5,0,3,1,0.053,3.32,0.263,2.15,0.173
252512,Wolfsburg,2008-08-30,home,0,0,53,1,15,4,2,0,9,1,14,2,0.075,3.68,0.17,1.62,0.444
252512,Eintracht Frankfurt,2008-08-30,away,0,0,53,1,11,4,2,0,7,2,15,1,0.075,3.68,0.132,5.76,-0.444
252512,Wolfsburg,2008-08-30,home,-1,0,4,1,1,2,0,0,1,0,2,0,0.5,3.68,0.25,1.62,0.444
252512,Wolfsburg,2008-08-30,home,1,0,32,0,11,0,0,0,4,1,4,1,0.0,3.68,0.125,1.62,0.444
252512,Eintracht Frankfurt,2008-08-30,away,1,0,4,0,2,0,0,0,0,0,1,0,0.0,3.68,0.0,5.76,-0.444
252512,Eintracht Frankfurt,2008-08-30,away,-1,0,32,1,4,0,0,0,7,0,11,1,0.0,3.68,0.219,5.76,-0.444
252513,Schalke,2008-09-20,home,0,-1,7,1,2,2,0,0,2,1,2,0,0.286,4.14,0.286,1.45,0.559
252513,Schalke,2008-09-20,home,0,0,34,0,4,4,0,0,8,1,9,0,0.118,4.14,0.235,1.45,0.559
252513,Eintracht Frankfurt,2008-09-20,away,0,1,7,0,2,0,0,1,1,1,2,0,0.0,4.14,0.143,7.64,-0.559
252513,Eintracht Frankfurt,2008-09-20,away,0,0,34,0,7,0,2,0,4,1,4,1,0.0,4.14,0.118,7.64,-0.559
252513,Schalke,2008-09-20,home,1,-1,51,0,11,5,0,0,11,1,7,1,0.098,4.14,0.216,1.45,0.559
252513,Eintracht Frankfurt,2008-09-20,away,-1,1,51,0,7,3,1,0,3,4,11,1,0.059,4.14,0.059,7.64,-0.559
252514,Schalke,2009-02-20,home,0,0,27,1,4,2,1,0,5,1,9,0,0.074,3.45,0.185,1.78,0.353
252514,Dortmund,2009-02-20,away,0,0,27,0,9,1,2,0,2,0,4,0,0.037,3.45,0.074,4.8,-0.353
252514,Schalke,2009-02-20,home,1,0,59,0,6,8,0,0,5,0,15,0,0.136,3.45,0.085,1.78,0.353
252514,Dortmund,2009-02-20,away,-1,0,59,1,15,0,2,0,5,1,6,2,0.0,3.45,0.085,4.8,-0.353
252515,Cottbus,2009-02-21,home,0,0,84,1,18,7,1,0,10,8,16,5,0.083,3.68,0.119,4.76,-0.371
252515,Werder Bremen,2009-02-21,away,0,0,84,1,16,6,4,0,23,2,18,1,0.071,3.68,0.274,1.72,0.371
252515,Cottbus,2009-02-21,home,-1,0,3,1,0,0,0,0,1,0,2,0,0.0,3.68,0.333,4.76,-0.371
252515,Cottbus,2009-02-21,home,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.68,0.0,4.76,-0.371
252515,Werder Bremen,2009-02-21,away,1,0,3,0,2,0,0,0,0,0,0,0,0.0,3.68,0.0,1.72,0.371
252515,Werder Bremen,2009-02-21,away,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.68,0.0,1.72,0.371
252516,Cottbus,2009-05-09,home,0,0,40,0,8,0,1,0,2,4,6,1,0.0,4.61,0.05,7.91,-0.588
252516,Bayern Munich,2009-05-09,away,0,0,40,2,6,5,0,0,10,2,8,6,0.125,4.61,0.25,1.4,0.588
252516,Cottbus,2009-05-09,home,-1,0,21,1,7,2,0,0,5,0,6,0,0.095,4.61,0.238,7.91,-0.588
252516,Bayern Munich,2009-05-09,away,1,0,21,1,6,2,1,0,5,2,7,0,0.095,4.61,0.238,1.4,0.588
252516,Cottbus,2009-05-09,home,-2,0,23,0,5,0,1,0,1,3,3,0,0.0,4.61,0.043,7.91,-0.588
252516,Bayern Munich,2009-05-09,away,2,0,23,0,3,0,0,0,6,0,5,2,0.0,4.61,0.261,1.4,0.588
252518,Hannover,2008-10-25,home,0,0,58,1,8,8,2,0,16,2,7,3,0.138,3.37,0.276,3.37,-0.182
252518,Werder Bremen,2008-10-25,away,0,0,58,0,7,4,1,0,8,6,10,3,0.069,3.37,0.138,2.09,0.182
252518,Hannover,2008-10-25,home,1,0,30,0,9,2,1,0,3,1,6,1,0.067,3.37,0.1,3.37,-0.182
252518,Werder Bremen,2008-10-25,away,-1,0,30,1,6,4,2,0,5,0,9,3,0.133,3.37,0.167,2.09,0.182
252519,Cottbus,2008-11-01,home,0,-1,28,0,8,1,1,0,5,0,5,1,0.036,3.63,0.179,5.3,-0.41
252519,Cottbus,2008-11-01,home,0,0,48,0,9,1,1,0,4,0,7,1,0.021,3.63,0.083,5.3,-0.41
252519,Schalke,2008-11-01,away,0,1,28,1,5,1,2,1,2,2,9,3,0.036,3.63,0.071,1.67,0.41
252519,Schalke,2008-11-01,away,0,0,48,0,7,1,1,0,5,1,9,4,0.021,3.63,0.104,1.67,0.41
252519,Cottbus,2008-11-01,home,-1,-1,7,0,2,0,0,0,1,0,0,0,0.0,3.63,0.143,5.3,-0.41
252519,Schalke,2008-11-01,away,1,1,7,1,0,0,0,0,2,0,2,0,0.0,3.63,0.286,1.67,0.41
252519,Cottbus,2008-11-01,home,-2,-1,0,0,1,0,0,0,2,0,0,0,0.0,3.63,0.0,5.3,-0.41
252519,Schalke,2008-11-01,away,2,1,0,0,0,0,0,0,0,0,1,0,0.0,3.63,0.0,1.67,0.41
252520,Schalke,2008-11-09,home,0,0,26,0,3,7,1,0,5,0,5,0,0.269,3.27,0.192,2.65,0.001
252520,Bayern Munich,2008-11-09,away,0,0,26,2,5,1,0,0,2,2,3,1,0.038,3.27,0.077,2.66,-0.001
252520,Schalke,2008-11-09,home,-1,0,58,1,14,11,1,0,6,1,13,1,0.19,3.27,0.103,2.65,0.001
252520,Bayern Munich,2008-11-09,away,1,0,58,0,13,0,4,0,5,1,14,1,0.0,3.27,0.086,2.66,-0.001
252521,Hamburger SV,2009-04-04,home,0,0,28,1,5,2,0,0,4,2,4,1,0.071,3.48,0.143,1.77,0.336
252521,Hoffenheim,2009-04-04,away,0,0,28,0,3,4,0,0,4,0,5,2,0.143,3.48,0.143,4.37,-0.336
252521,Hamburger SV,2009-04-04,home,1,0,55,0,11,2,1,0,10,3,14,2,0.036,3.48,0.182,1.77,0.336
252521,Hamburger SV,2009-04-04,home,1,1,5,0,2,0,2,1,0,0,0,0,0.0,3.48,0.0,1.77,0.336
252521,Hoffenheim,2009-04-04,away,-1,0,55,0,13,4,2,0,6,0,11,0,0.073,3.48,0.109,4.37,-0.336
252521,Hoffenheim,2009-04-04,away,-1,-1,5,0,0,2,1,0,3,0,3,0,0.4,3.48,0.6,4.37,-0.336
