"Date","HomeTeam","AwayTeam","HomeBet","DrawBet","AwayBet","Weighted.Win.Prob.Home","HomeTeam.espn","AwayTeam.espn"
"02 Nov 2008","B. Monchengladbach","Eintracht Frankfurt",2.19,3.32,3.34,0.15721980696142,"Borussia Monchengladbach","Eintracht Frankfurt"
"02 Nov 2008","Dortmund","Bochum",1.57,3.82,6.15,0.474341049142975,"Borussia Dortmund","VfL Bochum"
"01 Nov 2008","Bayern Munich","Arminia Bielefeld",1.19,6.44,14.42,0.770988006853227,"Bayern Munich","Arminia Bielefeld"
"01 Nov 2008","Cottbus","Schalke",5.3,3.63,1.67,-0.410123149926562,"Energie Cottbus","Schalke 04"
"01 Nov 2008","Hannover","Hamburger SV",3.41,3.41,2.11,-0.18067851732429,"Hannover 96","Hamburg SV"
"01 Nov 2008","Hoffenheim","Karlsruher SC",1.47,4.14,6.91,0.535554308554102,"TSG Hoffenheim","Karlsruher SC"
"01 Nov 2008","Stuttgart","FC Koln",1.54,3.86,6.35,0.491870334390019,"VfB Stuttgart","FC Cologne"
"01 Nov 2008","Werder Bremen","Hertha Berlin",1.62,3.76,5.71,0.4421526021059,"Werder Bremen","Hertha Berlin"
"31 Oct 2008","Bayer Leverkusen","Wolfsburg",1.86,3.49,4.17,0.297826255124932,"Bayer Leverkusen","VfL Wolfsburg"
"29 Oct 2008","FC Koln","Dortmund",2.58,3.31,2.71,0.0185932091879058,"FC Cologne","Borussia Dortmund"
"29 Oct 2008","Bochum","Hoffenheim",3.08,3.41,2.28,-0.113921166552746,"VfL Bochum","TSG Hoffenheim"
"29 Oct 2008","Eintracht Frankfurt","Bayern Munich",6.89,4.03,1.5,-0.521528785679729,"Eintracht Frankfurt","Bayern Munich"
"29 Oct 2008","Hamburger SV","Stuttgart",2.06,3.33,3.64,0.210711618478609,"Hamburg SV","VfB Stuttgart"
"29 Oct 2008","Hertha Berlin","Hannover",1.94,3.38,4.07,0.269763671825528,"Hertha Berlin","Hannover 96"
"28 Oct 2008","Arminia Bielefeld","Cottbus",1.95,3.43,3.95,0.259655955858488,"Arminia Bielefeld","Energie Cottbus"
"28 Oct 2008","Karlsruher SC","Schalke",3.95,3.35,1.94,-0.262299360563748,"Karlsruher SC","Schalke 04"
"28 Oct 2008","Werder Bremen","Bayer Leverkusen",2.25,3.12,3.36,0.146825396825397,"Werder Bremen","Bayer Leverkusen"
"28 Oct 2008","Wolfsburg","B. Monchengladbach",1.43,4.42,7.32,0.562688677442776,"VfL Wolfsburg","Borussia Monchengladbach"
"26 Oct 2008","Dortmund","Hertha Berlin",1.96,3.35,3.79,0.24635183888859,"Borussia Dortmund","Hertha Berlin"
"26 Oct 2008","Hoffenheim","Hamburger SV",2.6,3.3,2.6,0,"TSG Hoffenheim","Hamburg SV"
"26 Oct 2008","Stuttgart","Bochum",1.45,4.11,7.13,0.549402717995841,"VfB Stuttgart","VfL Bochum"
"25 Oct 2008","B. Monchengladbach","Karlsruher SC",2.11,3.3,3.37,0.177197744244589,"Borussia Monchengladbach","Karlsruher SC"
"25 Oct 2008","Bayern Munich","Wolfsburg",1.6,3.76,5.47,0.442184643510055,"Bayern Munich","VfL Wolfsburg"
"25 Oct 2008","Cottbus","Eintracht Frankfurt",2.24,3.25,3.14,0.127957233848954,"Energie Cottbus","Eintracht Frankfurt"
"25 Oct 2008","Hannover","Werder Bremen",3.37,3.37,2.09,-0.181732994477021,"Hannover 96","Werder Bremen"
"25 Oct 2008","Schalke","Arminia Bielefeld",1.3,4.92,9.17,0.660179515141347,"Schalke 04","Arminia Bielefeld"
"24 Oct 2008","Bayer Leverkusen","FC Koln",1.49,3.94,6.62,0.520083537784627,"Bayer Leverkusen","FC Cologne"
"22 Oct 2008","Eintracht Frankfurt","Karlsruher SC",2.11,3.28,3.42,0.181535988470386,"Eintracht Frankfurt","Karlsruher SC"
"19 Oct 2008","Hamburger SV","Schalke",2.3,3.28,3.12,0.114269788182832,"Hamburg SV","Schalke 04"
"18 Oct 2008","FC Koln","Cottbus",1.76,3.52,4.85,0.361996251171509,"FC Cologne","Energie Cottbus"
"18 Oct 2008","Eintracht Frankfurt","Bayer Leverkusen",3.62,3.42,2.02,-0.218806411027843,"Eintracht Frankfurt","Bayer Leverkusen"
"18 Oct 2008","Hannover","Hoffenheim",2.3,3.39,3.01,0.10255669507439,"Hannover 96","TSG Hoffenheim"
"18 Oct 2008","Hertha Berlin","Stuttgart",2.6,3.28,2.68,0.0114810562571757,"Hertha Berlin","VfB Stuttgart"
"18 Oct 2008","Karlsruher SC","Bayern Munich",6.03,3.79,1.58,-0.467073913134748,"Karlsruher SC","Bayern Munich"
"18 Oct 2008","Werder Bremen","Dortmund",1.67,3.75,5.07,0.401563736432461,"Werder Bremen","Borussia Dortmund"
"18 Oct 2008","Wolfsburg","Arminia Bielefeld",1.43,4.17,8.1,0.575843909177243,"VfL Wolfsburg","Arminia Bielefeld"
"17 Oct 2008","Bochum","B. Monchengladbach",1.89,3.44,4.08,0.284002489884843,"VfL Bochum","Borussia Monchengladbach"
"05 Oct 2008","Dortmund","Hannover",1.86,3.44,4.29,0.304534175501917,"Borussia Dortmund","Hannover 96"
"05 Oct 2008","Cottbus","Hamburger SV",3.79,3.32,2.02,-0.231197262206432,"Energie Cottbus","Hamburg SV"
"05 Oct 2008","Schalke","Wolfsburg",1.8,3.51,4.53,0.334805003679176,"Schalke 04","VfL Wolfsburg"
"04 Oct 2008","B. Monchengladbach","FC Koln",2.14,3.31,3.4,0.173172072567345,"Borussia Monchengladbach","FC Cologne"
"04 Oct 2008","Bayer Leverkusen","Hertha Berlin",1.53,3.91,6.66,0.50344462109168,"Bayer Leverkusen","Hertha Berlin"
"04 Oct 2008","Bayern Munich","Bochum",1.23,5.89,13.4,0.738381264409659,"Bayern Munich","VfL Bochum"
"04 Oct 2008","Hoffenheim","Eintracht Frankfurt",1.79,3.54,4.57,0.339840837133112,"TSG Hoffenheim","Eintracht Frankfurt"
"04 Oct 2008","Stuttgart","Werder Bremen",2.7,3.38,2.54,-0.0233304170312044,"VfB Stuttgart","Werder Bremen"
"03 Oct 2008","Arminia Bielefeld","Karlsruher SC",2.2,3.27,3.32,0.153340635268346,"Arminia Bielefeld","Karlsruher SC"
"28 Sep 2008","Eintracht Frankfurt","Arminia Bielefeld",1.95,3.33,3.98,0.261564231413478,"Eintracht Frankfurt","Arminia Bielefeld"
"28 Sep 2008","Karlsruher SC","Wolfsburg",3.24,3.3,2.23,-0.139788517964901,"Karlsruher SC","VfL Wolfsburg"
"27 Sep 2008","Bochum","Bayer Leverkusen",3.52,3.41,2.06,-0.201345984112974,"VfL Bochum","Bayer Leverkusen"
"27 Sep 2008","Dortmund","Stuttgart",2.56,3.3,2.72,0.0229779411764706,"Borussia Dortmund","VfB Stuttgart"
"27 Sep 2008","Hamburger SV","B. Monchengladbach",1.43,4.32,7.71,0.56959901317878,"Hamburg SV","Borussia Monchengladbach"
"27 Sep 2008","Hannover","Bayern Munich",6.74,3.88,1.52,-0.50952678431985,"Hannover 96","Bayern Munich"
"27 Sep 2008","Hertha Berlin","Cottbus",1.57,3.81,6.14,0.474076225647835,"Hertha Berlin","Energie Cottbus"
"27 Sep 2008","Werder Bremen","Hoffenheim",1.45,4.3,7.2,0.550766283524904,"Werder Bremen","TSG Hoffenheim"
"26 Sep 2008","FC Koln","Schalke",4.54,3.55,1.76,-0.347917501001202,"FC Cologne","Schalke 04"
"21 Sep 2008","Hoffenheim","Dortmund",2.43,3.32,2.89,0.0655018724991812,"TSG Hoffenheim","Borussia Dortmund"
"21 Sep 2008","Stuttgart","Karlsruher SC",1.52,3.97,6.55,0.505222981116914,"VfB Stuttgart","Karlsruher SC"
"21 Sep 2008","Wolfsburg","Hamburger SV",2.42,3.29,2.91,0.069580528812019,"VfL Wolfsburg","Hamburg SV"
"20 Sep 2008","Arminia Bielefeld","FC Koln",2.21,3.38,3.23,0.142891164562991,"Arminia Bielefeld","FC Cologne"
"20 Sep 2008","B. Monchengladbach","Hertha Berlin",2.44,3.29,2.89,0.0638153043280958,"Borussia Monchengladbach","Hertha Berlin"
"20 Sep 2008","Bayern Munich","Werder Bremen",1.65,3.65,5.68,0.430004268032437,"Bayern Munich","Werder Bremen"
"20 Sep 2008","Cottbus","Bochum",2.4,3.28,2.95,0.0776836158192091,"Energie Cottbus","VfL Bochum"
"20 Sep 2008","Schalke","Eintracht Frankfurt",1.45,4.14,7.64,0.558765120057772,"Schalke 04","Eintracht Frankfurt"
"19 Sep 2008","Bayer Leverkusen","Hannover",1.62,3.75,5.73,0.442763880809256,"Bayer Leverkusen","Hannover 96"
"14 Sep 2008","Bochum","Arminia Bielefeld",1.91,3.39,4.13,0.281429458818757,"VfL Bochum","Arminia Bielefeld"
"14 Sep 2008","Hannover","B. Monchengladbach",1.89,3.44,4.09,0.284601751594417,"Hannover 96","Borussia Monchengladbach"
"13 Sep 2008","FC Koln","Bayern Munich",5.66,3.75,1.62,-0.440605505387602,"FC Cologne","Bayern Munich"
"13 Sep 2008","Dortmund","Schalke",2.51,3.25,2.83,0.0450494840426281,"Borussia Dortmund","Schalke 04"
"13 Sep 2008","Hamburger SV","Bayer Leverkusen",2.07,3.37,3.56,0.202192911035119,"Hamburg SV","Bayer Leverkusen"
"13 Sep 2008","Hertha Berlin","Wolfsburg",2.33,3.36,3,0.0958512160228899,"Hertha Berlin","VfL Wolfsburg"
"13 Sep 2008","Hoffenheim","Stuttgart",2.82,3.29,2.48,-0.0486158773735987,"TSG Hoffenheim","VfB Stuttgart"
"13 Sep 2008","Werder Bremen","Cottbus",1.26,5.64,11.4,0.70593149540518,"Werder Bremen","Energie Cottbus"
"31 Aug 2008","Bayern Munich","Hertha Berlin",1.38,4.51,8.68,0.609430307887531,"Bayern Munich","Hertha Berlin"
"31 Aug 2008","Stuttgart","Hannover",1.75,3.58,4.77,0.36178496555855,"VfB Stuttgart","Hannover 96"
"30 Aug 2008","Arminia Bielefeld","Hamburger SV",3.8,3.33,2,-0.236842105263158,"Arminia Bielefeld","Hamburg SV"
"30 Aug 2008","B. Monchengladbach","Werder Bremen",4.72,3.6,1.76,-0.356317411402157,"Borussia Monchengladbach","Werder Bremen"
"30 Aug 2008","Bayer Leverkusen","Hoffenheim",1.69,3.64,5.03,0.392908819273707,"Bayer Leverkusen","TSG Hoffenheim"
"30 Aug 2008","Cottbus","Dortmund",3.35,3.29,2.19,-0.158113541879643,"Energie Cottbus","Borussia Dortmund"
"30 Aug 2008","Schalke","Bochum",1.43,4.25,8.04,0.574922589847963,"Schalke 04","VfL Bochum"
"30 Aug 2008","Wolfsburg","Eintracht Frankfurt",1.62,3.68,5.76,0.443672839506173,"VfL Wolfsburg","Eintracht Frankfurt"
"29 Aug 2008","Karlsruher SC","FC Koln",2.09,3.29,3.45,0.188613827057763,"Karlsruher SC","FC Cologne"
"24 Aug 2008","FC Koln","Eintracht Frankfurt",2.36,3.3,2.98,0.0881583437606643,"FC Cologne","Eintracht Frankfurt"
"24 Aug 2008","Bochum","Wolfsburg",2.9,3.32,2.41,-0.070110173129203,"VfL Bochum","VfL Wolfsburg"
"23 Aug 2008","Dortmund","Bayern Munich",3.42,3.32,2.12,-0.179300452388834,"Borussia Dortmund","Bayern Munich"
"23 Aug 2008","Hamburger SV","Karlsruher SC",1.41,4.37,7.96,0.583591717452511,"Hamburg SV","Karlsruher SC"
"23 Aug 2008","Hertha Berlin","Arminia Bielefeld",1.62,3.72,5.74,0.443067922742719,"Hertha Berlin","Arminia Bielefeld"
"23 Aug 2008","Hoffenheim","B. Monchengladbach",2.08,3.35,3.5,0.195054945054945,"TSG Hoffenheim","Borussia Monchengladbach"
"23 Aug 2008","Stuttgart","Bayer Leverkusen",1.95,3.44,3.84,0.252403846153846,"VfB Stuttgart","Bayer Leverkusen"
"23 Aug 2008","Werder Bremen","Schalke",2.06,3.34,3.61,0.208428582954576,"Werder Bremen","Schalke 04"
"22 Aug 2008","Hannover","Cottbus",1.6,3.57,5.36,0.438432835820896,"Hannover 96","Energie Cottbus"
"17 Aug 2008","Eintracht Frankfurt","Hertha Berlin",2.24,3.29,3.11,0.124885163068443,"Eintracht Frankfurt","Hertha Berlin"
"17 Aug 2008","B. Monchengladbach","Stuttgart",2.69,3.23,2.48,-0.0314785945557021,"Borussia Monchengladbach","VfB Stuttgart"
"16 Aug 2008","Arminia Bielefeld","Werder Bremen",4.77,3.59,1.75,-0.36178496555855,"Arminia Bielefeld","Werder Bremen"
"16 Aug 2008","Bayer Leverkusen","Dortmund",2.01,3.25,3.54,0.215026562104731,"Bayer Leverkusen","Borussia Dortmund"
"16 Aug 2008","Cottbus","Hoffenheim",2.41,3.24,2.76,0.0526189187563894,"Energie Cottbus","TSG Hoffenheim"
"16 Aug 2008","Karlsruher SC","Bochum",2.16,3.27,3.15,0.145502645502645,"Karlsruher SC","VfL Bochum"
"16 Aug 2008","Schalke","Hannover",1.59,3.6,5.51,0.447442614343275,"Schalke 04","Hannover 96"
"16 Aug 2008","Wolfsburg","FC Koln",1.61,3.77,5.62,0.443182069361862,"VfL Wolfsburg","FC Cologne"
"15 Aug 2008","Bayern Munich","Hamburger SV",1.56,3.65,5.81,0.468908601438722,"Bayern Munich","Hamburg SV"
"16 May 2010","Augsburg","Nurnberg",2.43,3.26,2.8,0.0543797766019988,"FC Augsburg","Nurnberg"
"13 May 2010","Nurnberg","Augsburg",1.87,3.42,4.11,0.29145035585568,"Nurnberg","FC Augsburg"
"08 May 2010","B. Monchengladbach","Bayer Leverkusen",4.24,3.98,1.74,-0.338863587074387,"Borussia Monchengladbach","Bayer Leverkusen"
"08 May 2010","Bochum","Hannover",2.38,3.52,2.79,0.0617451281587904,"VfL Bochum","Hannover 96"
"08 May 2010","Freiburg","Dortmund",3.79,3.62,1.93,-0.254282472281843,"SC Freiburg","Borussia Dortmund"
"08 May 2010","Hertha Berlin","Bayern Munich",4.91,3.82,1.68,-0.391572107458054,"Hertha Berlin","Bayern Munich"
"08 May 2010","Hoffenheim","Stuttgart",2.68,3.42,2.52,-0.0236910684671879,"TSG Hoffenheim","VfB Stuttgart"
"08 May 2010","Mainz","Schalke",2.99,3.42,2.29,-0.102233062172307,"Mainz","Schalke 04"
"08 May 2010","Nurnberg","FC Koln",1.53,4.26,5.65,0.476603620799352,"Nurnberg","FC Cologne"
"08 May 2010","Werder Bremen","Hamburger SV",1.58,4.16,5.32,0.444941467593033,"Werder Bremen","Hamburg SV"
"08 May 2010","Wolfsburg","Eintracht Frankfurt",1.57,4.36,5.07,0.439704016382115,"VfL Wolfsburg","Eintracht Frankfurt"
"01 May 2010","FC Koln","Freiburg",2.33,3.32,3.01,0.0969586357349607,"FC Cologne","SC Freiburg"
"01 May 2010","Bayer Leverkusen","Hertha Berlin",1.33,5.07,8.61,0.635735680665077,"Bayer Leverkusen","Hertha Berlin"
"01 May 2010","Bayern Munich","Bochum",1.11,8.82,22.6,0.856653113290281,"Bayern Munich","VfL Bochum"
"01 May 2010","Dortmund","Wolfsburg",1.55,4,5.78,0.472150909699743,"Borussia Dortmund","VfL Wolfsburg"
"01 May 2010","Eintracht Frankfurt","Hoffenheim",2.51,3.37,2.68,0.0252720461437831,"Eintracht Frankfurt","TSG Hoffenheim"
"01 May 2010","Hamburger SV","Nurnberg",2.12,3.33,3.44,0.181000438788942,"Hamburg SV","Nurnberg"
"01 May 2010","Hannover","B. Monchengladbach",1.84,3.6,4.08,0.298380221653879,"Hannover 96","Borussia Monchengladbach"
"01 May 2010","Schalke","Werder Bremen",2.19,3.46,3.13,0.137132186674836,"Schalke 04","Werder Bremen"
"01 May 2010","Stuttgart","Mainz",1.33,4.98,8.94,0.640022875981901,"VfB Stuttgart","Mainz"
"25 Apr 2010","Freiburg","Wolfsburg",2.85,3.46,2.42,-0.0623459475134117,"SC Freiburg","VfL Wolfsburg"
"25 Apr 2010","Hoffenheim","Hamburger SV",2.42,3.3,2.92,0.0707573870712103,"TSG Hoffenheim","Hamburg SV"
"24 Apr 2010","Werder Bremen","FC Koln",1.26,5.81,10.6,0.699311171009284,"Werder Bremen","FC Cologne"
"24 Apr 2010","B. Monchengladbach","Bayern Munich",6.6,4.35,1.48,-0.524160524160524,"Borussia Monchengladbach","Bayern Munich"
"24 Apr 2010","Bayer Leverkusen","Hannover",1.29,5.26,10.3,0.678106419808836,"Bayer Leverkusen","Hannover 96"
"24 Apr 2010","Hertha Berlin","Schalke",3.76,3.57,1.94,-0.249506470717263,"Hertha Berlin","Schalke 04"
"24 Apr 2010","Mainz","Eintracht Frankfurt",2.24,3.26,3.27,0.140618173875055,"Mainz","Eintracht Frankfurt"
"24 Apr 2010","Nurnberg","Dortmund",3.24,3.33,2.22,-0.141808475141808,"Nurnberg","Borussia Dortmund"
"23 Apr 2010","Bochum","Stuttgart",4.49,3.63,1.78,-0.339080603588499,"VfL Bochum","VfB Stuttgart"
"18 Apr 2010","Eintracht Frankfurt","Hertha Berlin",2.42,3.4,2.84,0.0611104644395297,"Eintracht Frankfurt","Hertha Berlin"
"18 Apr 2010","Dortmund","Hoffenheim",1.57,3.87,6.1,0.473008248929727,"Borussia Dortmund","TSG Hoffenheim"
"17 Apr 2010","Bayern Munich","Hannover",1.17,6.98,15.34,0.789511806460959,"Bayern Munich","Hannover 96"
"17 Apr 2010","Freiburg","Nurnberg",2.37,3.26,3.06,0.0951435426491271,"SC Freiburg","Nurnberg"
"17 Apr 2010","Hamburger SV","Mainz",1.46,4.11,7.4,0.54979637171418,"Hamburg SV","Mainz"
"17 Apr 2010","Schalke","B. Monchengladbach",1.37,4.49,8.58,0.613376890749153,"Schalke 04","Borussia Monchengladbach"
"17 Apr 2010","Stuttgart","Bayer Leverkusen",2.2,3.36,3.19,0.141065830721003,"VfB Stuttgart","Bayer Leverkusen"
"17 Apr 2010","Wolfsburg","Werder Bremen",2.87,3.47,2.34,-0.0789183716012985,"VfL Wolfsburg","Werder Bremen"
"16 Apr 2010","FC Koln","Bochum",2.17,3.27,3.46,0.171812152047095,"FC Cologne","VfL Bochum"
"11 Apr 2010","Nurnberg","Wolfsburg",2.65,3.4,2.57,-0.011746567799721,"Nurnberg","VfL Wolfsburg"
"11 Apr 2010","Bochum","Hamburger SV",3.66,3.42,2.02,-0.221825461234648,"VfL Bochum","Hamburg SV"
"10 Apr 2010","Bayer Leverkusen","Bayern Munich",3.18,3.39,2.22,-0.135985041645419,"Bayer Leverkusen","Bayern Munich"
"10 Apr 2010","Hannover","Schalke",5.24,3.71,1.67,-0.407962700553092,"Hannover 96","Schalke 04"
"10 Apr 2010","Hertha Berlin","Stuttgart",2.52,3.38,2.72,0.0291783380018674,"Hertha Berlin","VfB Stuttgart"
"10 Apr 2010","Hoffenheim","FC Koln",1.7,3.68,4.93,0.385395537525355,"TSG Hoffenheim","FC Cologne"
"10 Apr 2010","Mainz","Dortmund",4.24,3.52,1.85,-0.304691483936767,"Mainz","Borussia Dortmund"
"10 Apr 2010","Werder Bremen","Freiburg",1.29,5.17,11.25,0.686304909560723,"Werder Bremen","SC Freiburg"
"09 Apr 2010","B. Monchengladbach","Eintracht Frankfurt",2.42,3.31,2.9,0.0683955542889712,"Borussia Monchengladbach","Eintracht Frankfurt"
"04 Apr 2010","Hamburger SV","Hannover",1.42,4.43,7.92,0.57796272585005,"Hamburg SV","Hannover 96"
"04 Apr 2010","Wolfsburg","Hoffenheim",1.8,3.6,4.41,0.328798185941043,"VfL Wolfsburg","TSG Hoffenheim"
"03 Apr 2010","FC Koln","Hertha Berlin",2.43,3.3,2.87,0.063090577995727,"FC Cologne","Hertha Berlin"
"03 Apr 2010","Dortmund","Werder Bremen",2.39,3.34,2.87,0.0699779860918753,"Borussia Dortmund","Werder Bremen"
"03 Apr 2010","Eintracht Frankfurt","Bayer Leverkusen",3.39,3.44,2.11,-0.178948398551636,"Eintracht Frankfurt","Bayer Leverkusen"
"03 Apr 2010","Freiburg","Bochum",2.02,3.41,3.62,0.218806411027843,"SC Freiburg","VfL Bochum"
"03 Apr 2010","Nurnberg","Mainz",1.99,3.38,3.8,0.239354668077228,"Nurnberg","Mainz"
"03 Apr 2010","Schalke","Bayern Munich",2.71,3.28,2.59,-0.0170966960634857,"Schalke 04","Bayern Munich"
"03 Apr 2010","Stuttgart","B. Monchengladbach",1.44,4.33,7.63,0.563382845492937,"VfB Stuttgart","Borussia Monchengladbach"
"28 Mar 2010","B. Monchengladbach","Hamburger SV",3.28,3.31,2.2,-0.149667405764967,"Borussia Monchengladbach","Hamburg SV"
"28 Mar 2010","Hoffenheim","Freiburg",1.63,3.84,5.58,0.434285462981287,"TSG Hoffenheim","SC Freiburg"
"27 Mar 2010","Bayer Leverkusen","Schalke",2.16,3.29,3.35,0.164455500276396,"Bayer Leverkusen","Schalke 04"
"27 Mar 2010","Bayern Munich","Stuttgart",1.63,3.76,5.51,0.43200872924855,"Bayern Munich","VfB Stuttgart"
"27 Mar 2010","Hannover","FC Koln",2.2,3.33,3.29,0.1505940867643,"Hannover 96","FC Cologne"
"27 Mar 2010","Hertha Berlin","Dortmund",3.23,3.32,2.22,-0.140852927230636,"Hertha Berlin","Borussia Dortmund"
"27 Mar 2010","Mainz","Wolfsburg",2.81,3.3,2.49,-0.0457345395818147,"Mainz","VfL Wolfsburg"
"27 Mar 2010","Werder Bremen","Nurnberg",1.39,4.58,8.25,0.598212339219534,"Werder Bremen","Nurnberg"
"26 Mar 2010","Bochum","Eintracht Frankfurt",2.36,3.28,2.94,0.0835927591375534,"VfL Bochum","Eintracht Frankfurt"
"21 Mar 2010","Wolfsburg","Hertha Berlin",1.53,4.09,6.14,0.490728321730429,"VfL Wolfsburg","Hertha Berlin"
"21 Mar 2010","Hamburger SV","Schalke",2.35,3.25,3.01,0.0933060012723546,"Hamburg SV","Schalke 04"
"20 Mar 2010","Dortmund","Bayer Leverkusen",2.75,3.24,2.52,-0.0331890331890332,"Borussia Dortmund","Bayer Leverkusen"
"20 Mar 2010","Eintracht Frankfurt","Bayern Munich",7.51,4.31,1.44,-0.56128865216748,"Eintracht Frankfurt","Bayern Munich"
"20 Mar 2010","Freiburg","Mainz",2.4,3.31,2.96,0.0788288288288289,"SC Freiburg","Mainz"
"20 Mar 2010","Nurnberg","Hoffenheim",2.65,3.21,2.71,0.0083548005291374,"Nurnberg","TSG Hoffenheim"
"20 Mar 2010","Stuttgart","Hannover",1.42,4.47,7.94,0.578280767729805,"VfB Stuttgart","Hannover 96"
"20 Mar 2010","Werder Bremen","Bochum",1.39,4.71,8.04,0.595046350978918,"Werder Bremen","VfL Bochum"
"19 Mar 2010","FC Koln","B. Monchengladbach",2.22,3.26,3.22,0.13989144423927,"FC Cologne","Borussia Monchengladbach"
"14 Mar 2010","Bayer Leverkusen","Hamburger SV",2.06,3.34,3.61,0.208428582954576,"Bayer Leverkusen","Hamburg SV"
"14 Mar 2010","Hoffenheim","Werder Bremen",2.81,3.3,2.46,-0.0506321789196539,"TSG Hoffenheim","Werder Bremen"
"13 Mar 2010","Bayern Munich","Freiburg",1.16,7.2,18.88,0.809102863822326,"Bayern Munich","SC Freiburg"
"13 Mar 2010","B. Monchengladbach","Wolfsburg",2.6,3.3,2.69,0.0128681727194738,"Borussia Monchengladbach","VfL Wolfsburg"
"13 Mar 2010","Bochum","Dortmund",3.89,3.36,1.95,-0.255751104080153,"VfL Bochum","Borussia Dortmund"
"13 Mar 2010","Hannover","Eintracht Frankfurt",2.44,3.3,2.89,0.0638153043280958,"Hannover 96","Eintracht Frankfurt"
"13 Mar 2010","Hertha Berlin","Nurnberg",2.07,3.34,3.55,0.201401646594543,"Hertha Berlin","Nurnberg"
"13 Mar 2010","Mainz","FC Koln",2.13,3.34,3.38,0.173625579909437,"Mainz","FC Cologne"
"12 Mar 2010","Schalke","Stuttgart",1.97,3.36,3.87,0.249216280381432,"Schalke 04","VfB Stuttgart"
"07 Mar 2010","Hoffenheim","Mainz",1.64,3.73,5.4,0.42457091237579,"TSG Hoffenheim","Mainz"
"07 Mar 2010","Nurnberg","Bayer Leverkusen",5.05,3.64,1.68,-0.397218293257897,"Nurnberg","Bayer Leverkusen"
"06 Mar 2010","Dortmund","B. Monchengladbach",1.69,3.61,5.06,0.394087517833337,"Borussia Dortmund","Borussia Monchengladbach"
"06 Mar 2010","FC Koln","Bayern Munich",7.03,4.02,1.48,-0.533428165007112,"FC Cologne","Bayern Munich"
"06 Mar 2010","Eintracht Frankfurt","Schalke",2.97,3.23,2.38,-0.0834677305265541,"Eintracht Frankfurt","Schalke 04"
"06 Mar 2010","Freiburg","Hannover",2.33,3.3,3.06,0.102387163735308,"SC Freiburg","Hannover 96"
"06 Mar 2010","Hamburger SV","Hertha Berlin",1.48,3.98,7.09,0.534631952121374,"Hamburg SV","Hertha Berlin"
"06 Mar 2010","Werder Bremen","Stuttgart",1.98,3.48,3.62,0.228807411127853,"Werder Bremen","VfB Stuttgart"
"06 Mar 2010","Wolfsburg","Bochum",1.45,4.19,6.87,0.544094764844652,"VfL Wolfsburg","VfL Bochum"
"28 Feb 2010","Bayern Munich","Hamburger SV",1.45,4.16,7.31,0.552856266805038,"Bayern Munich","Hamburg SV"
"28 Feb 2010","Hannover","Wolfsburg",4.17,3.63,1.83,-0.306639933954476,"Hannover 96","VfL Wolfsburg"
"27 Feb 2010","Bayer Leverkusen","FC Koln",1.35,4.69,9.45,0.634920634920635,"Bayer Leverkusen","FC Cologne"
"27 Feb 2010","B. Monchengladbach","Freiburg",1.7,3.65,4.97,0.387028050656883,"Borussia Monchengladbach","SC Freiburg"
"27 Feb 2010","Bochum","Nurnberg",2.22,3.28,3.3,0.147420147420147,"VfL Bochum","Nurnberg"
"27 Feb 2010","Hertha Berlin","Hoffenheim",2.54,3.26,2.78,0.0339885571857474,"Hertha Berlin","TSG Hoffenheim"
"27 Feb 2010","Mainz","Werder Bremen",3.84,3.5,1.94,-0.255047250859107,"Mainz","Werder Bremen"
"27 Feb 2010","Stuttgart","Eintracht Frankfurt",1.6,3.78,5.8,0.452586206896552,"VfB Stuttgart","Eintracht Frankfurt"
"26 Feb 2010","Schalke","Dortmund",2.06,3.27,3.73,0.217340378458575,"Schalke 04","Borussia Dortmund"
"21 Feb 2010","Werder Bremen","Bayer Leverkusen",2.25,3.31,3.13,0.124955626553071,"Werder Bremen","Bayer Leverkusen"
"21 Feb 2010","Wolfsburg","Schalke",2.55,3.3,2.73,0.0258564964447318,"VfL Wolfsburg","Schalke 04"
"21 Feb 2010","Freiburg","Hertha Berlin",2.59,3.28,2.73,0.0198000198000198,"SC Freiburg","Hertha Berlin"
"20 Feb 2010","FC Koln","Stuttgart",3.07,3.24,2.35,-0.0997990158708157,"FC Cologne","VfB Stuttgart"
"20 Feb 2010","Dortmund","Hannover",1.42,4.37,7.89,0.577482639818633,"Borussia Dortmund","Hannover 96"
